,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто является переносчиком сыпного тифа?,Платяная вошь,Хмелевая тля,Собачья блоха,Шубная моль
1,"Русский исследователь Центральной Азии, Монголии, Северного Китая.",Н.М. Пржевальский,А. Никитин,В.В. Атласов,С.И. Дежнев
2,Как называется главный футбольный дивизион чемпионата России?,Премьер-Лига,Национальная лига,Высший дивизион,Высшая лига
3,Какова длина марафонской дистанции?,42 км 195 м,42 км 315 м,42 км 285 м,41 км 995 м
4,Как звали мать Родиона Раскольникова?,Пульхерия Александровна,Лизавета Ивановна,Авдотья Романовна,Марфа Петровна
5,Какой город дал название стране в Южной Америке?,Венеция,Флоренция,Неаполь,Рим
6,Фильм какого режиссера признан лучшим фильмом года на церемонии вручения премии «Оскар-2006»?,Мартина Скорсезе,Клинта Иствуда,Гильермо дель Торо,Вуди Аллена
7,"К берегам какой современной страны подошел Колумб, когда открыл Америку?",Багамы,Колумбия,Гайана,Бразилия
8,В какой стране вы будете расплачиваться за покупки донгами?,Вьетнам,Таиланд,Индонезия,Лаос
9,"Как называлась деревня, принадлежащая Владимиру Ленскому?",Красногорье,Черногорье,Зимогорье,Белогорье
