,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Долива чего предлагало требовать объявление в советских пивных ларьках?,пива,воды,пены,водки
1,Как называется приготовленное определённым образом мясо?,Карбонад,Нитрад,Фосфад,Сульфад
2,Какой вид березы славится красивой древесиной?,Карельская,Канадская,Корейская,Курильская
3,Какой орех напомнил средневековым португальским морякам гримасничающую мордочку?,кешью,фундук,арахис,кокос
4,"Про какой из этих церковных праздников говорят, что в этот день «даже птица гнезда не вьёт»?",Благовещение,Пасха,Спас,Троица
5,Какой предмет одежды украли у Антона Семёновича Шпака в пьесе Михаила Булгакова «Иван Васильевич»?,Пальто коверкотовое,Шуба песцовая,Плащ кожаный,Шинель драповая
6,Какой специалист использует в своей работе апостиль?,Юрист,Поэт,Архитектор,Врач
7,Кто получил Нобелевскую премию по литературе в 1970 году?,Солженицын,Пастернак,Бродский,Шолохов
8,Кульминацией какой войны древнего Рима стала битва при Пидне?,Третьей Македонской,Первой Иудейской,Пирровой,Митридатовой
9,﻿Автор языка программирования LISP,Маккарти,Корфилд,Мак-Нейл,Джефрис
