,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих слов не обозначает хранилище чего-либо?,Дискотека,Пинакотека,Библиотека,Фильмотека
1,Как Ильфу и Петрову следовало назвать роман в соответствии с надписью мастера Гамбса?,"""Двенадцать полукресел""","""Двенадцать диванов""","""Двенадцать кресел""","""Двенадцать табуреток"""
2,Кто из героев фильма «Место встречи изменить нельзя» говорит: «Бабу не проведёшь! Она сердцем видит»?,Горбатый,Фокс,Манька-Облигация,Жеглов
3,"В какой стране, согласно известной фразе Владимира Ленина, коммунистическое общество построить нельзя?",Безграмотной,Маленькой,Богатой,Неинтересной
4,"Какой поэт написал мудрые строчки: «Я нарушил добрые обычьи и не знал, что злое слово мстит, что сильней обиженных обидчик сам страдает от своих обид»?",Кайсын Кулиев,Омар Хайям,Низами Гянджеви,Саади Ширази
5,"Чем, cогласно легенде, наделил Гермес своего сына Эфалида, чтобы сделать его бессмертным?",Безграничной памятью,Возможностью принимать облик ворона,Волшебным зеркалом,Жезлом
6,"Кто написал трактат ""Поэтика""?",Аристотель,Платон,Софокл,Пилох
7,Какой русский художник погиб вместе с адмиралом Макаровым при взрыве броненосца во время русско-японской войны?,Василий Верещагин,Василий Суриков,Карл Брюллов,Валентин Серов
8,"Из какого минерала изготовлен хранящийся в Алмазном фонде ""Рубин Цезаря""?",Рубеллит,Шпинель,Спессартин,Пироп
9,В каком из этих государств существует своя армия?,Люксембург,Исландия,Федеративные Штаты Микронезии,Гренада
