,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой артист оригинального жанра сыграл Швондера в кинофильме «Собачье сердце»?,Карцев,Петросян,Винокур,Евдокимов
1,Болезнью какого органа является ларингит?,Гортань,Глотка,Трахея,Бронхи
2,Какой полуостров расположен не в Азии?,Флорида,Таймыр,Камчатка,Ямал
3,Что из перечисленного регулируется семейным кодексом РФ?,Развод,Шпионаж,Кража,Шантаж
4,Кто из космонавтов возглавлял шахматную федерацию СССР?,Виталий Севастьянов,Петр Климук,Алексей Елисеев,Владимир Шаталов
5,В каком городе США расположен музей изящных искусств?,Бостон,Хартфорд,Нью-Йорк,Вашингтон
6,Какой динозавр размером со слона имел мозг с грецкий орех?,Стегозавр,Горгозавр,Гипсилофодон,Спинозавр
7,Кем являлся Гоголь по темпераменту?,меланхолик,сангвиник,флегматик,холерик
8,В каком из этих алфавитов меньше всего букв?,Греческий,Латинский,Армянский,Грузинский
9,В каком месяце в Португалии проводится карнавал?,Февраль,Март,Январь,Апрель
