,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в древнеримской мифологии звали бога врачевания?,Эскулап,Эскалоп,Эскимос,Эстрагон
1,Кто был первым президентом Советского Союза?,Горбачёв,Ленин,Ельцин,Хрущёв
2,"Какой английский писатель придумал слово ""лилипут""?",Джонатан Свифт,Даниель Дефо,Чарльз Диккенс,Уильям Теккерей
3,Футболки какого из этих футбольных клубов раскрашены в черно-белые продольные полоски?,Ювентус,Милан,Лацио,Интер
4,Флаг какого из этих государств представлен не двумя цветами?,Румыния,Украина,Австрия,Польша
5,"Какая пьеса Горького была запрещена цензурой потому, что «автор представил служащих полиции отъявленными мерзавцами»?",«Последние»,«Фальшивая монета»,«Дети»,«Васса Железнова»
6,Какой из этих богов не принадлежит к трем верховным богам в индуизме?,Индра,Брахма,Вишну,Шива
7,Какая из этих серий снайперских винтовок является венгерской?,Гепард,Застава,Бор,Аэротек
8,В какой главе «Евгения Онегина» А. С. Пушкин вспоминает о своей встрече с Г. Р. Державиным?,VIII,III,V,VI
9,Какой из этих итальянских художников жил и работал позже других?,Каналетто,Паоло Веронезе,Рафаэль Санти,Симоне Мартини
