,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,У кого был только один глаз?,Циклоп,Кентавр,Минотавр,Цербер
1,В каком периоде таблицы Менделеева отсутствуют металлы?,1,5,3,7
2,Название какого из этих предметов одежды не имеет географических корней?,Колготки,Бикини,Бермуды,Панама
3,Что названо не в честь английской королевы Виктории?,игра викторина,цветок виктория-регия,водопад Виктория,театр «Олд Вик»
4,Какое из перечисленных событий стало кульминацией советско-китайского противостояния в 1960-е гг.?,Конфликт на острове Даманский,Конфликт на КВЖД,Осада Албазина,Конфликт у озера Жаланашколь
5,В честь кого Аничков мост получил свое название?,Инженера,Губернатора,Скульптора,Рыболова
6,В какой из этих стран находится Крюгер-парк?,ЮАР,Зимбабве,Намибия,Ботсвана
7,Как в поэме «Россия» Максимилиан Волошин назвал Петра I?,первым большевиком,первым капиталистом,первым пролетарием,первым коммунистом
8,Как называется высшая воинская награда Великобритании для животных?,Медаль Марии Дикин,Орден Заслуг,Орден Имперской Службы,Медаль Королевы за отвагу
9,Сколько звезд на погонах бригадного генерала Армии США?,1,4,2,0
