,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как в советских характеристиках определяли высокие моральные качества человека?,Морально устойчив,Облико Морале,Морально уклончив,Морально неустойчив
1,Какой продукт не добавлялся в кашу из топора в русской сказке?,Сахар,Масло,Соль,Крупа
2,Как называется коллекционирование редких печатных изданий?,Библиофилия,Филокартия,Бонистика,Филумения
3,Кем является персонаж Джека Николсона в фильме 1997 года «Лучше не бывает»?,Писателем,Врачом,Художником,Агентом
4,С каким из этих государств Китай граничит только де-факто?,Пакистан,Япония,Камбоджа,Таджикистан
5,Какой флешмоб стал самым популярным в социальной сети Twitter в 2016 году?,Mannequin Challenge («Вызов подражания манекену»),Water Bottle Flipping («Подбрасывание бутылочки»),Subway Challenge («Метрополитеновский вызов»),Ice Bucket Challenge («Испытание ведром со льдом»)
6,Что дало название одному из типажей парижанок — гризетке?,вид ткани,овощное блюдо,профессия,название улицы
7,Кто из советских актрис театра и кино провёл несколько первых выпусков КВН в 1961 году?,Наталья Фатеева,Анастасия Вертинская,Светлана Светличная,Инна Чурикова
8,Какое из этих исламских направлений относится к шиитской ветви ислама?,Исмаилизм,Ваххабизм,Суфизм,Салафия
9,"Какое название шведский врач и химик К. Мосандер дал ошибочно открытому им в 1839 году ""химическому элементу"", оказавшемуся смесью празеодима и неодима?",Дидим,Сергений,Жозефиний,Глаукодимий
