,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что можно найти в автомобиле?,тормозной барабан,тормозной тамтам,тормозной тамбурин,тормозной бубен
1,Какой стране принадлежит Таманский полуостров?,России,Грузии,Болгарии,Украине
2,"Как нельзя говорить и писать, согласно правилам русского языка, принятым 1 сентября 2009 года?",Каратэ,Крепкий кофе,По срЕдам,ДОговор
3,С какими государствами граничит Княжество Андорра?,Испания и Франция,Италия и Швейцария,Франция и Италия,Испания и Португалия
4,"Как называется музыкальное произведение, основанное на народных напевах?",Рапсодия,Симфония,Оратория,Кантата
5,"Как звали коня, которого играл в  спектакле ""История лошади"" Евгений Алексеевич Лебедев?",Холстомер,Буцефал,Маренго,Росинант
6,Как называлась столица древнего государства Великая Армения?,Армавир,Ахтамар,Эривань,Ани
7,"Кому принадлежит авторство текста песни ""Город золотой""?",Анри Волохонский,Владимир Вавилов,Алексей Хвостенко,Борис Гребенщиков
8,Какая из перечисленных прыгуний с шестом не покоряла рубеж в 5 метров на официальных стартах?,Екатерина Стефаниди,Санди Моррис,Дженнифер Сур,Елена Исинбаева
9,Какое славянское божество не входило в пантеон князя Владимира?,Велес,Симаргл,Мокошь,Хорс
