,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Во время какого крестьянского восстания происходит действие пушкинской ""Капитанской дочки""?",Емельяна Пугачева,Степана Разина,Ивана Болотникова,Нестора Махно
1,"Кого играл Олег Табаков в фильме ""Три мушкетёра""?",Короля,Лакея,Палача,Кардинала
2,В каком году запущен первый искусственный спутник Земли?,1957,1961,1956,1959
3,"Как звали террориста Принципа, убившего в Сараево австрийского эрцгерцога Фердинанда в 1914 г.?",Гаврило,Ярило,Момчило,Данило
4,Какой из этих городов не относится к городам центрального подчинения в Китае?,Гуанчжоу,Чунцин,Шанхай,Пекин 
5,В какой геологический период начался раскол единого суперконтинента Пангеи на Лавразию и Гондвану?,Триас,Карбон,Девон,Мел
6,Под какой клоунской маской начал свои выступления клоун М. Румянцев?,Рыжий Вася,Рыжий Миша,Рыжий Захар,Рыжий Коля
7,Какой из советских самолётов не был бипланом?,Ла-7,Р-5,Ан-2,У-2
8,Какой из этих витаминов наиболее важен для свертывания человеческой крови?,Витамин К,Витамин А,Витамин Е,Витамин В
9,Какая «иностранная звезда» сопровождала гибель героев в балладе «В разведке» Михаила Светлова?,Меркурий,Вега,Венера,Сириус
