,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто был ведущим телеигры «Кто хочет стать миллионером?» в 2001-2008 годах?,М. Галкин,Д. Дибров,М. Киселева,В. Пельш
1,Из какого цветка появилась Дюймовочка?,Тюльпан,Хризантема,Роза,Ландыш
2,В каком звании служил советский разведчик Штирлиц в тылу противника?,Штандартенфюрер,Группенфюрер,Обергруппенфюрер,Штурмбаннфюрер
3,"Что, по словам Акутагавы Рюноскэ, подобно горному воздуху и для слабых непереносимо?",Свобода,Знание,Невежество,Любовь
4,Кто из этих гонщиков еще не был чемпионом мира в автогонках Формула-1?,Д. Риккардо,Л. Хэмилтон,С. Феттель,Дж. Баттон
5,"Какой немецкий футболист имеет прозвище ""Кайзер""?",Франц Беккенбауэр,Герд Мюллер,Оливер Кан,Карл-Хайнц Румменигге
6,Где погиб Ричард III?,В битве при Босворте,В битве при Таутоне,В Вестминстере,В битве при Блор Хиф
7,"Название какого химического элемента на латыни означает ""Утренняя заря""?",Золото,Медь,Серебро,Ртуть
8,У какой из этих частиц нулевой спин?,пи-мезон,гравитон,электрон,фотон
9,"Какой поэт учил правилам хорошего тона: «Берите вилку в руку левую, А нож берите в руку правую...»?",Н. Олейников,М. Петровых,И. Одоевцева,Н. Гумилёв
