,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"На территории какого современного государства, если верить легенде, находился Камелот?",Великобритания,Румыния,Германия,Франция
1,Как назвал одну из своих картин Павел Федотов?,"""Сватовство майора""","""Женитьба Бальзаминова""","""Развод по-итальянски""","""Свадьба Кречинского"""
2,Где находится популярный когда-то среди русских писателей курорт Баден-Баден?,Германия,Швейцария,Дания,Франция
3,Какое слово пропущено в названии картины Ивана Шишкина «Корабельная...»?,Роща,Чаща,Пуща,Куща
4,Сколько раз чемпионом СССР по хоккею с шайбой становился клуб не из Москвы?,0,1,3,5
5,"Какому цвету соответствует цвет гуммигут, называемый «драконовой кровью»? ",Красно-оранжевый,Болотный,Сине-зеленый,Ядовито-желтый
6,"Где находится озеро Ньос, знаменитое своими смертоносными выбросами?",Камерун,Нигерия,Кения,Уругвай
7,Какая из этих групп элементарных частиц относится к классу безмассовых?,Глюоны,Электроны,Кварки,Нейтрино
8,"Кого изображает скульптура «Первый всадник», установленная во дворике Мраморного дворца Санкт-Петербурга напротив памятника Александру III?",Девочку на тираннозавре,Кентавра Хирона,Неандертальца на пещерном медведе,Иисуса Христа на белом коне
9,"Какой ликёр имеет девиз: ""Не следуйте правилам, играйте с ними""?",Куантро,Гальяно,Бейлис,Амаретто
