,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что во внешности человека может быть описано словом ""окладистая""?",Борода,Голова,Прическа,Фигура
1,Кого слушал кот Васька в басне Крылова?,повара,кучера,гувернёра,барина
2,Название какого воинского подразделения в Древней Руси стало обозначением числа?,легион,батальон,когорта,рота
3,В каком городе находится нулевой километр Золотого кольца России?,В Ярославле,В Сергиевом Посаде,В Ростове Великом,Во Владимире
4," Из какого языка пришло к нам слово ""шулер""?", польского, венгерского, немецкого, болгарского
5,"Какой словарь не упоминается к книге Э. Успенского ""Дядя Фёдор, пёс и кот""?",«Птичье-человечий»,«Корово-пастухачий»,«Русско-кошачий» ,«Охотничье-собачий» 
6,Какую фамилию носил главный герой романа Герберта Уэллса «Человек-невидимка»?,Гриффин,Симпсон,Флинстоун,Джетсон
7,В каком регионе Европы древние греки размещали море Геродота?,Полесье,Дельта Волги,Пойма Днепра,Долина Луары
8,"Изображение каких предметов, кроме двух перекрещенных казацких мушкетов, присутствует на современном гербе украинского города Запорожье?",Лук с тремя стрелами,Две казацкие шашки,Люлька и бандура,Два меча каролингского типа
9,"Вблизи какой станции Московского метрополитена располагается верстовой столб с выбитой на нём надписью ""От Москвы 2 версты""?","""Площадь Ильича""","""Улица 1905 года""","""Проспект Мира""","""Крестьянская Застава"""
