,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто «милая, славная, смешная...» нас приглашает танцевать? ",Енька,Женька,Манька,Танька
1,Сколько падежей традиционно выделяют в современном русском языке?,6,4,5,7
2,Как называют период в СССР с середины 1950-х до середины 1960-х годов?,"""оттепель""","""распутица""","""застой""","""засуха"""
3,Как называется разновидность преферанса с двумя игроками?,гусарик,уланчик,драгунчик,кирасирчик
4,Кем на фронте была поэтесса Юлия Друнина? ,Санитаркой,Зенитчицей,Лётчицей,Радисткой
5,"Кто из участников ансамбля ""Битлз"" был самым младшим?",Джордж Харрисон,Джон Леннон,Пол Маккартни,Ринго Старр
6,Какой месяц назывался березозолом в древнерусском календаре?,Апрель,Май,Сентябрь,Июнь
7,Какой из этих древних континентов существовал раньше остальных?,Родиния,Лавруссия,Паннотия,Пангея
8,Когда произошел первый раздел Польши?,1772,1782,1794,1774
9,"Кто из американских фантастов был крупным биохимиком, имевшим множество печатных научных работ?",А. Азимов,Р. Бредбери,К. Саймак,Р Хайнлайн
