,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что некоторые люди делают биткоинами?,расплачиваются,чистят зубы,забивают гвозди,дерутся
1,Кого изучает ихтиология?,Рыб,Птиц,Насекомых,Лошадей
2,Что профессионально делал наёмный бретёр?,Дрался на дуэли,Писал портреты,Играл на бильярде,Брил клиентов
3,Какого города нет в России?,Белосопкинск,Белозёрск,Белогорск,Беломорск
4,Кто проиграл выборы президента США Джону Кеннеди в 1960 году?,Ричард Никсон,Дуайт Эйзенхауэр,Рональд Рейган,Джордж Буш
5,За какого царя умер Иван Сусанин?,Михаил Фёдорович Романов,Николай I,Александр I,Иван IV Васильевич Грозный
6,Кто был участником удачного полёта французского космического корабля 18 октября 1963 года?,Кошка,Женщина,Мужчина,Собака
7,В каком городе в конце XIII века былa открытa первая в Европе рождественская ярмарка?,Вена,Дрезден,Мюнхен,Франкфурт
8,Какой Великий князь Литовский совершил три похода на Москву во второй половине 14 века?,Ольгерд,Кейстут,Витень,Гедимин
9,"Что такое ""Тактический ядерный пингвин""?",Сорт крепкого шотландского пива,Китайская баллистическая ракета,Прозвище чилийского боксёра,Название австралийской панк-группы
