,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Районный центр с каким названием существовал в Бухарской области до 1981 года?,Свердлов,Троцкий,Калинин,Сталин
1,Какого цвета купол Исаакиевского собора?,золотой,зелёный,серебряный,чёрный
2,"Фильм Леонида Парфенова, посвященный новогодним торжествам, называется…",300 лет Новому году,500 лет Новому году,200 лет Новому году,400 лет Новому году
3,Из мяса какой рыбы делают крабовые палочки отечественного производства?,Треска,Камбала,Скумбрия,Окунь
4,Кем приходился Пётр I Михаилу Федоровичу?,Внук,Племянник,Брат,Правнук
5,Сколько раз сборная СССР по футболу брала олимпийское золото?,2,Ни разу,1,3
6,Действие какой оперы происходит не в Севилье?,«Любовный напиток»,«Свадьба Фигаро»,«Фиделио»,«Кармен»
7,Как называется продольный желобок между верхней губой и носом?,Фильтрум,Дорсум,Нарес,Сулкус
8,Какому из этих кораблей Второй Тихоокеанской эскадры удалось добраться до русских портов после Цусимской катастрофы?,«Бравый»,«Князь Суворов»,«Адмирал Нахимов»,«Адмирал Ушаков»
9,"Сколько барьеров ожидает спринтера на дистанции ""400 метров с барьерами""?",10,5,12,8
