,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Чем вооружён греческий бог морей Посейдон?,трезубцем,мечом,вилами,торпедой
1,Какое из этих изделий обычно НЕ круглое?,сайка,бублик,баранка,ватрушка
2,Как назывался популярный в СССР фотоаппарат?,«Лейка»,«Шайка»,«Склянка»,«Кадка»
3,"Какая волшебница растаяла после того, как Элли окатила её водой?",Бастинда,Гингема,Стелла,Виллина
4,На каком озере находится остров Валаам?,Ладожское,Селигер,Валдайское,Онежское
5,Внешность какой героини была списана Толстым со старшей дочери Пушкина Марии Гартунг?,Анны Карениной,Катюши Масловой,Наташи Ростовой,Лизы Протасовой
6,"Какой цирковой династии принадлежит аттракцион ""Медвежий цирк""?",Филатовы,Дуровы,Запашные,Багдасаровы
7,Каким орденом были награждены члены группы «The Beatles» в 1965 году?,Орден Британской империи,Орден Кавалеров Почёта,Орден Заслуг,Королевский Викторианский орден
8,К каким кранам относится пневмоколёсный кран?,стреловым,кабельным,консольным,мостовым
9,"Как называлось сатирическое приложение к журналу ""Современник"", выпускаемое Некрасовым и Добролюбовым?",Свисток,Молва,Под суд!,Подснежник
