,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой проект Первого канала после завершения сезона отправляется в гастрольный тур?,«Фабрика звёзд»,«Поле чудес»,«Пусть говорят»,«Пока все дома»
1,Кто или что в стихотворении Маяковского «полосатее матраца»?,Зебра,Тельняшка,Пчела,Жизнь
2,В какой команде дебютировал первый русский пилот «Формулы-1» Виталий Петров?,«Рено»,«Феррари»,«Уильямс»,«Хиспания»
3,Как называется комедия А.П.Чехова?,Леший,Кикимора,Домовой,Водяной
4,Куда открыла путь экспедиция Васко да Гамы?,В Индию,В Америку,В Австралию,В Китай
5,В какой пьесе Шекспира есть персонаж по имени Тибальт?,«Ромео и Джульетта»,«Укрощение строптивой»,«Отелло»,«Гамлет»
6,В каком городе находится музей Солженицына?,Кисловодск,Ставрополь,Минеральные воды,Пятигорск
7,Какой танец на придворных балах начала XIX века исполняли первым?,Полонез,Менуэт,Мазурка,Вальс
8,Сколько хромосом у карпа?,104,46,16,38
9,Какая из этих греческих колоний была на территории современной Испании?,Заканф,Диоскуриада,Локры,Келендерида
