,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называют более успешного по сравнению с другими ученика?,Продвинутый,Протянутый,Пропихнутый,Продавленный
1,Какая из этих книг написана не женщиной?,"""Женщина в белом""","""Маленькие женщины""","""Франкенштейн, или Современный Прометей""","""Унесенные ветром"""
2,"Примером какого явления является то, что крупинки марганцовки, добавленные в воду, постепенно заполняют весь стакан воды?",Диффузия,Кристаллизация,Термодинамическое равновесие,Эффект Дюфура
3,"Подобием какого животного была Гидра, убитая Гераклом?",Змеи,Птицы,Рыбы,Львицы
4,"Кто из детских писателей написал книгу ""От двух до пяти""?",Корней Чуковский,Сергей Михалков,Самуил Маршак,Агния Барто
5,Как не называлась столица Казахстана?,Целинобат,Акмола,Целиноград,Акмолинск
6,"Кто автор этих сатирических строк: ""Мы не пашем, не сеем, не строим, Мы гордимся общественным строем""?",Эльдар Рязанов,Сергей Никитин,Дмитрий Суханов,Олег Митяев
7,Какая христианская доктрина была осуждена на первом Никейском соборе в 325 г.?,Арианство,Несторианство,Монофизитство,Манихейство
8,"Представители какого государства отказались подписать соглашение о ссылке Наполеона на остров Эльба, предлагая сослать «узурпатора» на Азорские острова?",Великобритания,Пруссия,Австрия,Венгрия
9,"Как называется первая известная нам битва в европейской истории, произошедшая еще в бронзовом веке?",Битва в долине реки Толлензе,Битва при Марафоне,Битва на Каталаунских полях,Осада Трои
