,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кого хотел Валико в фильме ""Мимино""?",Ларису Ивановну,Веронику Маврикиевну,Катерину Матвеевну,Шахерезаду Степановну
1,Как называется специалист по лечению деревьев и уходу за ними?,Арборист,Постижер,Кавист,Хедхантер
2,Кто победил Тараканище в сказке Чуковского?,Воробей,Ротозей,Муравей,Соловей
3,Что представляет собой Римский Капитолий?,Холм,Цирк,Фонтан,Дворец
4,Кого рисовали древние египтяне на подошвах своих сандалий?,Врага,Богов,Себя,Фараона
5,Как иначе называли раньше болезнь рахит?,Английская ,Американская,Мексиканская,Канадская
6,"Кому принадлежит высказывание: ""Кто хочет иметь друга без недостатков, тот оста­ется без друзей""?",Биас,Иосиф Флавий,Акшапада Гаутама,Тит Лукреций Кар
7,Какой художник обладал эйдетической памятью и большинство из своих шести тысяч полотен написал по памяти?,Иван Айвазовский,Пабло Пикассо,Исаак Левитан,Питер Пауль Рубенс
8,Какую знаменитую шхуну европейского образца построили русские совместно с японцами в 1855 году?,"""Хеда""","""Кавадзи""","""Симода""","""Фудзи"""
9,Какую страну представляла Лара Фабиан на Евровидении 1988 года?,Люксембург,Францию,Италию,Бельгию
