,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называются самые яркие и очень далёкие от нас объекты Вселенной?,Квазары,Самовары,Ягуары,Казуары
1,Какую форму обычно имели письма с фронта во время Великой Отечественной войны?,Треугольник,Ромб,Квадрат,Прямоугольник
2,"Как назывался семейный джазовый ансамбль, попытавшийся в 1988 году захватить самолет?","""Семь Симеонов""","""Три богатыря""","""Пятеро из одного стручка""","""Сестра и девять братьев"""
3,Сборная какой страны стала победительницей первого европейского футбольного турнира?,СССР,Испания,ФРГ,Италия
4,"Как звали великого князя, чей отказ от престола использовали для своего выступления декабристы?",Константин,Николай,Михаил,Александр
5,Какое сооружение в Москве до 1957 года было правительственным гаражом?,Манеж,ГУМ,Грановитая палата,Старый Гостиный двор
6,Как называли древние греки бога южного ветра?,Нот,Борей ,Зефир,Евр
7,Какой лагерь уничтожения был полностью ликвидирован нацистами в 1943 году после удачного массового побега заключённых?,Собибор,Хелмно,Треблинка,Белжец
8,Чей портрет изображен на лицевой стороне норвежской банкноты номиналом 1000 крон?,Эдвард Мунк,Кирстен Флагстад,Сигрид Унсет,Кристиан Биркеланд
9,Какой художник вместо подписи рисовал на картинах знак в виде крылатого дракона?,Лукас Кранах,Франс Хальс,Альбрехт Дюрер,Питер Брейгель
