,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какими не бывают музыкальные инструменты?,Шлепковыми,Язычковыми,Щипковыми,Смычковыми
1,Переведите со старинного русского слова выя,Шея,Волчица,Мы,Левая рука
2,При какой императрице произошло Пугачевское восстание?,Екатерина II,Елизавета Петровна,Анна Иоановна,Екатерина I
3,Кто отмечает свой профессиональный праздник в конце весны?,Пограничники,Моряки,Лётчики,Десантники
4,Что из этого пишется с В раздельно?,(В)насмешку,(В)накладку,(В)накидку,(В)натяжку
5,"В честь кого была названа площадь в Берлине ""Александерплац""?",Александр I,Александр III,Александр II,Александр Невский
6,Как называется самый дорогой поезд в Азии?,Экспресс махараджей,Княжеский поезд,Поезд Будды,Экспресс раджи
7,Какая из этих пьес не принадлежит перу У. Шекспира?,"""Мария Стюарт""","""Юлий Цезарь""","""Ричард III""","""Генрих IV"""
8,"Где расположен испанский международный аэропорт ""Сон-Сан-Хуан""?",Пальма-де-Майорка,Барселона,Канарские острова,Малага
9,В каком из этих регионов находится второй (1-й - в Якутии) полюс холода Северного полушария?,Гренландия,Аляска,Сев.-Зап. Канада,Шпицберген
