,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,До какого из этих столичных универмагов работник Кремля быстрее всего дойдёт в обеденный перерыв?,ГУМ,«Московский»,ЦУМ,«Детский мир»
1,Чем НЕ славится город Тула?,Лаковой миниатюрой,Оружием,Самоварами,Пряниками
2,Что означает музыкальный знак «крещендо»?,Громче,Тише,Быстрее,Медленнее
3,Статуя какой женщины в 2007 году была установлена в холле английского парламента?,Маргарет Тэтчер,Королевы Виктории,Королевы Елизаветы,Марии Стюарт
4,Какой из этих авиалайнеров является крупнейшим?,Airbus A380,Boeing 747,Boeing 787,Airbus A350
5,Кто подсказал Гоголю сюжет «Ревизора»?,Пушкин,Тургенев,Вяземский,Жуковский
6,Как назывались немецкие рыцарские поэты-певцы?,Миннезингеры,Мейстерзингеры,Ваганты,Трубадуры
7,Сколько раз встретятся часовая и минутная стрелки механических часов с 0:05 до 23:55?,21,22,20,23
8,Какой цветок является символом Южно-Африканской Республики?,Протея артишоковая,Виктория регия,Цезальпиния Красивейшая,Эритрина
9,Кто из этих политиков-диктаторов не был номинирован на Нобелевскую премию мира?,Франсиско Франко,Адольф Гитлер,Бенито Муссолини,Иосиф Сталин
