,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих устройств НЕ использовали для приготовления пищи?,Тигель,Примус,Керогаз,Керосинка
1,Как называется вьетнамская валюта?,Донг,Юань,Иена,Вона
2,О чём так Андрей Макаревич сказал: «Одну любимую даже в мыслях нельзя выбирать. Остальные тут же начнут обижаться»?,о своих гитарах,о своих собаках,о своих сковородах,о своих песнях
3,Как называется один из мостов Венеции?,Мост Вздохов,Мост Улыбок,Мост Плача,Мост Смеха
4,"Кто автор строк: «Ужель в скитаниях по миpy Вас не пронзит ни разу, вдруг, Молниеносною рапирой Стальное слово ""Петербург""?...»?",Николай Агнивцев,Константин Бальмонт,Василий Жуковский,Михаил Лермонтов
5,Именем какого мореплавателя назван архипелаг к северу от полуострова Таймыр?,Норденшельд,Гагемейстер,Лисянский,Кабрал
6,Чем подают сигнал об окончании выборов нового Папы Римского?,Дымом,Флагом,Колоколом,Фонарём
7,"Какой город посетил Пётр I, отмечая своё 50-летие?",Нижний Новгород,Екатеринбург,Воронеж,Тула
8,Какой вкус кошка не различает?,Сладкий,Кислый,Горький,Соленый
9,Какую из своих комедий У. Шекспир закончил самой последней?,«Два знатных родича»,«Буря»,«Комедия ошибок»,«Укрощение строптивой»
