,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое название объединяет личный состав корабля, самолета и танка?",Экипаж,Группа,Отряд,Команда
1,Плоды какого растения часто называют корольком?,хурма,айва,слива,персик
2,На гербе какого из этих государств есть изображение льва и единорога?,Великобритания,Франция,Италия,Германия
3,С кем изображён орёл на флаге Мексики?,Со змеёй,С волком,С орлицей,С вороной
4,В каких единицах измеряется вес боксерских перчаток?,Унции,Золотники,Драхмы,Фунты
5,"Какой город был столицей Королевства Обеих Сицилий, существовавшего в XIX веке?",Неаполь,Бари,Сиракузы,Палермо
6,Изображение какого мифического существа считается древнейшим символом бесконечности?,Уроборос,Бенну,Вишап,Пазузу
7,Кто  в результате 10-летней войны окончательно уничтожил государство Элам?,Ашшурбанапал,Саргон II,Сарданапал,Синахериб
8,Какой была максимальная высота первого орбитального полёта в космос Юрия Гагарина?,327 км,543 км,214 км,398 км
9,Какую роль сыграла великая балерина Майя Плисецкая в экранизации романа Л. Н. Толстого «Анна Каренина» режиссера А. Зархи?,Бетси Тверская,Долли Облонская,Кити Щербацкая,Графиня Вронская
