,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Под каким знаком зодиака мы встречаем Новый год?,козерог,стрелец,водолей,скорпион
1,Какая песня была написана специально к закрытию московской Олимпиады?,"«До свиданья, Москва!»","«До свиданья, москвичи!»","«До свиданья, лето!»","«До свиданья, города и хаты…»"
2,"В какой опере прозвучала ария со словами: «У любви, как у пташки, крылья»?",«Кармен»,«Риголетто»,«Травиатта»,«Паяцы»
3,"У кого из героев сказки «Приключения Чиполлино» были длинные усы, на которых его жена сушила бельё?",Лук Порей,Тыква,Виноградинка,Горошек
4,Чему посвящён славянский праздник Радуница?,памяти предков,дарам леса,приходу лета,первому урожаю
5,Какая российская теннисистка в 2004 году выиграла Уимблдонский турнир?,М. Шарапова,Е. Дементьева,А. Мыскина,В. Звонарёва
6,"Перу кого принадлежит великолепный Рудольф Сикорски по прозвищу ""Экселенц""?",А. и Б. Стругацкие,Р. Шекли,С. Лем,Р. Желязеы
7,В какой части Франции находится историческая область Гасконь — родина Д&#39;Артаньяна?,На Юго-Западе,На Юго-Востоке,На Северо-Западе,На Северо-Востоке
8,Оленя с каким именем нет в упряжке Санта-Клауса?,Ураган,Танцор,Комета,Гром
9,"Какой фотограф, единственный на постсоветском пространстве, был удостоен премии Хассельблад?",Борис Михайлов,Владимир Мусаэльян,Николай Ревизов,Семен Майстерман
