,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется предмет одежды для согревания кистей рук?,Муфта,Кистень,Гамаши,Горжетка
1,Какой цвет является основным на купюре Евросоюза достоинством 5 Евро 2002 года выпуска?,Серый,Красный,Фиолетовый,Зеленый
2,Какая из планет практически лишена атмосферы?,Меркурий,Венера,Марс,Земля
3,"В каком фильме сыграла актриса, которую часто называют Джей Ло?","""Денежный поезд""","""Игры разума""","""Ванильное небо""","""Красотка"""
4,Какой футболист был назван лучшим российским футболистом в 2010 году?,Александр Кержаков,Андрей Аршавин,Динияр Билялетдинов,Сергей Семак
5,Какая команда стала победителем Лиги Чемпионов УЕФА в 2015 году? ,«Барселона»,«Реал»,«Ювентус»,«Бавария»
6,"Кто автор изречения: «Только тогда станешь человеком, когда научишься видеть человека в другом»?",Радищев,Державин,Карамзин,Ломоносов
7,Штаб-квартира какой международной организации не находится в Женеве?,МОК,ВОЗ,ВТО,ЦЕРН
8,Кто из перечисленных аргентинских художников известен своими работами в жанре импрессионизма?,Фернандо Фадер,Прилидиано Пуэйрредон,Карлос Морель,Хуан Карлос Кастаньино
9,В каком городе Украины установлен памятник дыне?,Голая Пристань,Херсон,Мелитополь,Смела
