,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как официально именуется профессия циркового артиста, показывающего фокусы?",Иллюзионист,Экстрасенс,Магнетизёр,Трюкач
1,Какой из этих городов находится в Канаде?,Торонто,Шанхай,Вашингтон,Рио-де-Жанейро
2,Чья экспедиция впервые встретила белого медведя и рассказала о нём европейцам?,Баренц,Беринг,Лаперуз,Крузенштерн
3,Кто автор фантастического рассказа «Цветы для Элджернона»?,Д. Киз,Г. Гаррисон,М. Фрай,Д. Браун
4,"Какой город представляет норвежский футбольный клуб ""Русенборг""?",Тронхейм,Осло,Берген,Лиллехаммер
5,"Какое из этих слов относится и к авиации, и к особого рода напольному покрытию?",Полиплан,Моноплан,Биплан,Триплан
6,Кто впервые применил железные орудия в бою?,Ассирийцы,Египтяне,Шумеры,Персы
7,Какой из этих гормонов синтезируется в надпочечниках?,Дофамин,Кальцитриол,Мелатонин,Глюкагон
8,Какая из этих карликовых планет Солнечной системы не имеет спутников?,Макемаке,Эрида,Хаумеа,Плутон
9,"Как астрономы называют струю плазмы, вырывающуюся из центра галактики?",Джет,Зэватрон,Барстер,Фуор
