,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого цвета алебастр?,Белый,Красный,Коричневый,Синий
1,За какими цветами послала Мачеха Падчерицу в сказке «12 месяцев»?,Подснежники,Незабудки,Орхидеи,Розы
2,"Название какого химического элемента переводится как «горный дух», якобы подсовывавший горнякам вместо руды пустую породу?",Никель,Ванадий,Скандий,Кальций
3,Какая актриса впервые сыграла мужскую роль Гамлета в одноименном спектакле?,Сара Бернар,Грета Гарбо,Вера Холодная,Марлен Дитрих
4,"Как называлась станция метро ""Автозаводская"" до 1956 года?",Завод им. Сталина,Завод им. Лихачева,Завод им. Хруничева,Завод им. Молотова
5,"Кто из участников группы ""Битлз"" был старше трёх остальных?",Ринго Старр,Джордж Харрисон,Джон Леннон,Пол Маккартни
6,Кто из Генеральных секретарей ООН был лауреатом Нобелевской премии мира?,Д.Я.Хаммаршельд,Курт Вальдхайм,Трюгве Ли,У Тан
7,Флаг какого государства практически идентичен флагу Индонезии?,Монако,Польша,Канада,Мадагаскар
8,Кого из этих писателей англичане считают прародителем разведслужбы Великобритании?,Даниель Дефо,Чарльз Диккенс,Джонатан Свифт,Генри Филдинг
9,Кого из отправившихся на поиски Людмилы витязей не было в сюжете оперы М. И. Глинки «Руслан и Людмила» в отличие от первоисточника?,Рогдай,Руслан,Ратмир,Фарлаф
