,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как академик Сергей Павлович Королёв называл космонавтов первого отряда?,Орёлики,Ястребочки,Воробышки,Ласточки
1,Чему пел песню Максим Горький в «Песне о Соколе»?,безумству храбрых,безгрешности верных,бесстрашию гордых,бескорыстию щедрых
2,Кого с большим основанием можно назвать островитянами?,алеутов,эвенков,якутов,чукчей
3,Как закончил жизнь Марк Антоний?,Закололся мечом,Умер в бою,Был отравлен цикутой,Умер от яда змеи
4,"Какой фрукт нужно съесть сначала, чтобы обыкновенный лимон на вкус показался сладким?",Магический фрукт,Персик,Мангустан,Дуриан
5,"Какого значения нет у слова ""кондуктор""?",Замена колёс,Часть машины,Работник транспорта,Воинское звание
6,"Как называется нашумевший роман Алана Гордона, написанный по мотивам одной из пьес У. Шекспира?",«Тринадцатая ночь»,«Букингемские проказницы»,«Два ломбардца»,«Генуэзский купец»
7,Какой композитор за последние 40 лет жизни не написал ни одной оперы?,Джоаккино Россини,Рихард Вагнер,Джузеппе Верди,Джакомо Пуччини
8,"""Кайф, стеб и секс по-русски нашли наконец-то своего Орфея..."" О ком так отозвался Артемий Троицкий?",Майк Науменко,Сергей Шнуров,Петр Мамонов,Юрий Хой
9,Кто из этих писателей был одним из первых ведущих телевизионной передачи «Человек и закон»?,Анатолий Безуглов,Лев Шейнин,Юлиан Семёнов,Аркадий Ваксберг
