,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто или что стучит в стекло в известной песне?,Старый клён,Крошка сын,Новый день,Добрый жук
1,В какое насекомое не превращался князь Гвидон в «Сказке о царе Салтане»?,пчела,шмель,комар,муха
2,"Кто закончил стихотворение словами: «Всё это было бы смешно, когда бы не было так грустно»?",Лермонтов,Есенин,Пушкин,Тютчев
3,Из какого злака получают манную крупу?,пшеница,просо,ячмень,рожь
4,Какая просьба звучит в знаменитой песне «Бесаме мучо»?,целуй меня крепче,купи мне колечко,носи меня на руках,обнимай меня чаще
5,"Что, по мнению слуги дома Капулетти из трагедии «Ромео и Джульетта», должен делать хороший повар?",облизывать пальцы,готовить молча,снимать пробу,закупать продукты
6,В каком метрополитене больше всего станций?,Нью-Йоркский,Токийский,Лондонский,Шанхайский
7,Для людей какой профессии делались первые шариковые ручки?,лётчики,водолазы,учителя,журналисты
8,В каком городе Ленинградской области  существует детский игровой комплекс Андерсенград?,Сосновый Бор,Выборг,Ломоносов,Тихвин
9,"Кто ввел в русский алфавит букву ""Ё""?",Карамзин,Ломоносов,Сумароков,Державин
