,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих предметов не является атрибутом сценического образа Чарли Чаплина?,Очки,Котелок,Костюм,Трость
1,"Кому или чему посвящены пушкинские строки: ""Люблю тебя, Петра творенье!""?",Санкт-Петербургу,Анне Керн,Императрице Елизавете,Российскому флоту
2,Какая из перечисленных птиц средней полосы России не улетает на зимовку?,Щегол,Соловей,Ласточка,Скворец
3,Как поляки называют Италию?,Влохи,Италия,Рымська,Латина
4,Какая мера появилась благодаря растению цератония?,Карат,Пуд,Доля,Унция
5,"Какой президент стал первым американцем, получившим Нобелевскую премию мира в 1906 году за посредничество в русско-японском мирном договоре в Портсмуте?",Теодор Рузвельт,Вудро Вильсон,Уильям Тафт,Уильям Мак-Кинли
6,Кто из актеров был первым лауреатом Почетного Оскара за выдающиеся заслуги в кинематографе?,Чарльз Чаплин,Дина Дурбин и Микки Руни,Ширли Темпл,Уолт Дисней
7,От древнеегипетского названия какого города происходит название «Египет»?,Мемфис,Александрия,Фивы,Каир
8,Перстень с каким камнем подарил В. Далю Пушкин перед смертью?,Изумруд,Сапфир,Сердолик,Рубин
9,"Во время проведения первой Всемирной выставки в Лондоне продавали вещь, на которой была нанесена карта города. Что это был за вещь?",Перчатки,Шляпа,Сумка,Веер
