,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Со сколькими государствами граничит Венгрия?,7,25,2,15
1,Что такое пашот?,"Яйцо, сваренное без скорлупы",Вид бисквита,Вид икры осетровых рыб,Французское пирожное
2,Как на Востоке называли смесь различных сладостей?,Ералаш,Кята,Пахлава,Грильяж
3,Сколько стран Африки в своем названии имеют слово «Гвинея»?,3,4,1,2
4,У какой из этих планет больше всего спутников?,Нептун,Марс,Венера,Меркурий
5,В каком городе РФ установлен памятник мамонту?,Якутск,Тюмень,Магадан,Тобольск
6,Какой русский скульптор без использования измерительных инструментов создал на Стрелке Васильевского острова два огромных гранитных шара?,Самсон Суханов,Степан Колодкин,Феодосий Щедрин,Степан Пименов
7,В каком городе в 1980 году прошел под названием «Весенние ритмы» один из первых советских рок-фестивалей?,Тбилиси,Рига,Черноголовка,Подольск
8,Какой президент первым в истории США лично посетил все 50 штатов?,Ричард Никсон,Дуйат Эйзенхауэр,Джеральд Форд,Рональд Рейган
9,"Как в Азербайджане называются окна, создаваемые народными мастерами из мелких деревянных деталей и разноцветных стёкол без клея и гвоздей?",Шебеке,Гурама,Азери,Китабе
