,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Когда отмечается день ВДВ в России?,2 августа,28 мая,22 июня,27 марта
1,"Как называются опоры моста, стоящие на берегу?",Устои,Фундаменты,Монолиты,Титаны
2,"Кто или что стало ключом к разгадке преступления в рассказе Конан Дойла ""Пять зёрнышек апельсина""?","Три ""К""",Трикотаж,Трико,Три кота
3,"Кого хотел отправить на Соловки Иван Бездомный, герой романа М. Булгакова «Мастер и Маргарита»?",Канта,Шиллера,Штрауса,Сократа
4,Сколько звезд на флаге государства Тувалу?,9,1,5,8
5,Какой из этих регионов не находится на территории Италии?,Савойя,Тоскана,Ломбардия,Умбрия
6,Кого чаще поражает cиндром Шегрена?,Женщин,Детей,Всех одинаково,Мужчин
7,В каком городе находится парк Монрепо?,Выборг,Смоленск,Иркутск,Екатеринбург
8,Сколько делений было на циферблате курантов Спасской башни в 1625 году?,17,32,12,24
9,"Кто из перечисленных итальянских композиторов не принимал участия в создании Реквиема, написанного на смерть Джоаккино Россини?",Альфредо Каталани,Джузеппе Верди,Антонио Каньони,Антонио Буццола
