,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что поднимают на флагманском корабле флота по прибытии на него командующего?,Специальный флаг,Стволы орудий,Якорь,Перископ
1,Какой раздел химии не входит в обязательную школьную программу?,Коллоидная химия,Органическая химия,Общая химия,Неорганическая химия
2,Назовите второе имя английского юмориста Джерома Джерома.,Клапка,Кришна,Клеменс,Кларенс
3,Сколько раз сборная Италии выигрывала чемпионат мира по футболу?,4,3,2,1
4,"Кто автор правила, гласящего, что алгебраическая сумма токов в каждом узле любой цепи равна нулю?",Кирхгоф,Ампер,Ленц,Ом
5,В каком польском городе существует кукольный театр имени Ханса Кристиана Андерсена?,Люблин,Катовице,Варшава,Гданьск
6,Кто такая Коломбина - традиционный персонаж-маска итальянской комедии дель арте?,Служанка героини,Старая сводница,Молодая госпожа,Любопытная соседка
7,В основе какого минерала лежит оксид кремния?,Аметист,Шпинель,Халькопирит,Топаз
8,"Основатель какой компании придумал фразу ""Клиент никогда не бывает неправ""?",Ритц,Старбакс,Вол-март,Тиффани
9,Какое божество в древнеегипетской мифологии не ассоциировалось с кошачьими?,Амон,Сехмет,Мафдет,Тефнут
