,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается фраза, прозвучавшая в фильме «Гараж», «У верблюда два горба…»?",Потому что жизнь — борьба!,Между ними — голытьба!,Такова его судьба!,Он стирает пот со лба!
1,"Какой из предметов, используемых в художественной гимнастике, по-английски называется hula hoop?",Обруч,Булава,Лента,Скакалка
2,Какая революция началась в 1966 году в Китайской народной республике?,Культурная,Социалистическая,Технологическая,Буржуазная
3,Кого сменил Кутузов на посту главнокомандующего русской армией в августе 1812 года?,Барклая-де-Толли,Тормасова,Ермолова,Багратиона
4,В каком разделе физики можно встретить эффект Тиндаля?,Оптика,Механика,Электрофизика,Ядерная физика
5,"Кто автор слов песни ""Подмосковные вечера""?",М. Матусовский,Е. Долматовский,А. Вознесенский,Р. Рождественский
6,У какого из этих растений мужские и женские цветки находятся на одной особи?,Лещина,Тополь,Осина,Крапива
7,"Кто из наших соотечественников был первым удостоен звания Героя Советского Союза и получил ""Золотую Звезду"" №1?",Ляпидевский,Водопьянов,Чкалов,Шмидт
8,"Представители какой национальности составляют основу одного из полков пехоты Великобритании, носящего название ""Королевские гуркхские стрелки""?",Непальцы,Монголы,Берберы,Валлийцы
9,Имя какого бога индейцев Мексики переводится как «колибри юга»?,Уицилопочтли,Ицпапалотль,Аколнауакатль,Тескатлипока
