,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая фраза стала крылатой в устах Остапа Бендера?,Лёд тронулся,Куранты опоздали,Снежок пошёл,Гром прогремел
1,"Как называется процесс смешивания сортов вин для производства, например, шампанского?",купаж,винтаж,бандаж,трельяж
2,С чем должен чокнуться французский винодел в новогоднюю ночь?,С бочкой вина,С ёлкой,С виноградной лозой,С копилкой
3,Каким стилем плывут дистанцию спортсмены в состязаниях по современному пятиборью?,кролем,брассом,баттерфляем,на спине
4,"Кем был Пересвет, дравшийся с татарином Челубеем перед началом Куликовской битвы?",монахом,солеваром,купцом,охотником
5,"Как поступит футбольный судья, если мяч после вбрасывания игроком аута, никого не коснувшись, влетит в собственные ворота?",назначит угловой,попросит перебросить,назначит удар от ворот,засчитает гол
6,На какой из трасс Формулы-1 проведено наибольшее количество Гран-При?,Монца,Спа-Франкоршам,Монте-Карло,Сильверстоун
7,"Если конь гнедой, с желтоватыми подпалинами, то какой он масти?",Мухортый,Чагравый,Пегий,Чубарый
8,Продукт какого коньячного дома по легенде Наполеон Бонапарт взял на остров Святой Елены?,Курвуазье,Реми Мартен,Мартель,Хеннесси
9,В какой из этих столиц бывших союзных республик раньше появилось метро?,Тбилиси,Минск,Ереван,Баку
