,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих футбольных клубов - московский?,ЦСКА,Гремио,Пахтакор,Барселона
1,Кем по профессии был чеховский персонаж Ионыч?,Врачом,Артистом,Писателем.,Учителем
2,С каким из этих глаголов «не» пишется раздельно?,(Не)поздоровится,(Не)доумевать,(Не)здоровится,(Не)годовать
3,Под каким номером выступал в НХЛ Уэйн Гретцки?,99,29,9,199
4,Какой из теннисных турниров Большого шлема самый старый?,Уимблдон,Открытый чемпионат США,Ролан Гаррос,Открытый чемпионат Австралии
5,С какой европейской страной Бразилия имеет сухопутную границу?,Франция,Испания,Германия,Великобритания
6,Какие духи создал вдохновлённый творчеством Антуана де Сент-Экзюпери Жак Герлен в 1933 году?,Ночной полёт,Астероид В-612,"Ветер, песок и звёзды",Сент-Экс
7,Кем приходился Иоанн Безземельный Ричарду Львиное сердце?,Братом,Отцом,Сыном,Внуком
8,Для какого певческого голоса написана партия Виолетты Валери в опере Дж. Верди «Травиата»?,Сопрано,Контральто,Альтино,Меццо-сопрано
9,Какая из этих звезд находится на большем удалении от Земли?,Канопус,Сириус,Поллукс,Процион
