,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой кухонный термин используют шахматисты?,вилка,ложка,тарелка,солонка
1,Кто подарил любимой миллион алых роз в песне Аллы Пугачёвой?,художник,поэт,музыкант,артист
2,Родоначальником какого жанра литературы считается Эдгар Аллан По?,детектив,триллер,авантюрный роман,любовный роман
3,Где родился Александр Сергеевич Пушкин?,в Москве,в Санкт-Петербурге,в Болдине,в Михайловском
4,Кто из этих актёров НЕ снимался в фильме «Криминальное чтиво»?,Майкл Мэдсен,Ума Турман,Квентин Тарантино,Брюс Уиллис
5,"Кто автор строчки: ""Зима недаром злится… ""?",Ф. И. Тютчев,Н. А. Некрасов,А. А. Фет,М. Ю. Лермонтов
6,"Как назывался Институт - конкурент НИИЧАВО из книги Стругацких ""Понедельник начинается в субботу""?",НИИКАВО,НИИТОВО,НИИКОВО,НИИСЕГО
7,"Кому принадлежит образ ""народного заступника"" в поэме Н. А. Некрасова ""Кому на Руси жить хорошо""?",Гриша Добросклонов,Митродор Губин,Матрёна Корчагина,Ермила Гирин
8,Мелодию какой песни играют часы на фасаде кукольного театра имени Образцова?,"«Во саду ли, в огороде»",«Во поле берёза стояла»,«Калинка-малинка»,«Коробейники»
9,Во время правления какого датского короля был создан старейший действующий государственный флаг?,Вальдемар II,Эрик Померанский,Кнуд Великий,Олаф I
