,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как назывался первый сборник рассказов Джека Лондона?,"""Сын волка""","""Внук опоссума""","""Дочь обезьяны""","""Братец кролика"""
1,Как называется один из сортов баклажанов?,"""Буржуй""","""Купец""","""Пролетарий""","""Поп"""
2,Химического элемента с каким обозначением не существует?,M,K,S,H
3,"Что герой Георгия Буркова продал за машину в фильме ""Гараж""?",Родину,Фамильные драгоценности,Душу,Государственную тайну
4,"Как звали Дантеса, с которым Пушкин дрался на дуэли?",Жорж Шарль,Жан,Жюлиан,Жюль
5,На что в первую очередь (кроме группы крови) смотрят медики при переливании крови?,Резус-фактор,Гемоглобин,СОЭ,Тромбоциты
6,Какое из этих слов в балете означает искусное удерживание в равновесии танцующих во время пируэтов?,Апломб,Гонор,Амбиция,Претензия
7,Какая пряность использована в арабской пословице: «Пыль труда лучше ... бездействия»?,Шафран,Ваниль,Корица,Кардамон
8,"Какое из этих произведений Тараса Шевченко пьеса, а не поэма?","""Назар Стодоля""","""Катерина""","""Мария""","""Неофиты"""
9,На территории какой страны наряду с национальной валютой используется южноафриканский рэнд?,Намибия,Зимбабве,Ботсвана,Свазиленд
