,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто является автором романа «Как закалялась сталь»?,Николай Островский,Антон Чехов,Иван Тургенев,Фёдор Достоевский
1,"Из  какого языка происходят слова ажио, аккорд, виртуоз, примадонна?",Итальянский,Английский,Немецкий,Французский
2,"Из скольких частей состоит роман Жюля Верна ""Дети капитана Гранта""?",3,7,4,2
3,"Какая профессия у мамы Алисы Селезневой, героини книг К. Булычева?",Архитектор,Врач,Художник,Балерина
4,"""При южном ветре я еще отличу сокола от цапли"". Из какого произведения взята эта цитата?","Трагедии ""Гамлет, принц Датский""","Сказки ""Журавль и цапля""","Романа ""Мальтийский сокол""","Оперетты ""Вольный ветер"""
5,"Какой необычный памятник, установленный в честь изобретения Якова Кристофа Рада, можно увидеть в чешском городе Дачице?",Сахар-рафинад,Застежка-молния,Степлер,Пивная бутылка
6,"Кто поет за цыганку Саффи в музыкальном фильме ""Цыганский барон"", снятом по одноимённой оперетте Иоганна Штрауса-сына?",Любовь Казарновская,Татьяна Шмыга,Анна Нетребко,Лариса Шевченко
7,Как называется поверхность плавного перехода от одного диаметра вала к другому?,Галтель,Лыска,Цапфа,Фаска
8,"Общая протяженность береговой линии какого государства меньше, чем у трех других?",Россия,Индонезия,Канада,Норвегия
9,Какой из народов не относится к коренным народам Сибири?,Агулы,Сойоты,Шорцы,Долганы
