,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что есть у сыра?,Дырки,Тоннели,Ножевые ранения,Пулевые отверстия
1,"Назовите фамилию главного героя фильма ""Ирония судьбы, или с легким паром""?",Лукашин,Матюшин,Ивашин,Маркушин
2,Кто из этих советских поэтов создал образ солдата Василия Теркина?,Ал. Твардовский,Константин Симонов,Александр Сурков,Андрей Вознесенский
3,Какой цвет не имеет холодного оттенка и всегда относится к теплым?,Оранжевый,Желтый,Фиолетовый,Розовый
4,"Стихотворение какого поэта начинается строками: «В те ночи светлые, пустые, когда в Неву глядят мосты...»?",А. Блок,А. Ахматова,А. Пушкин,И. Бродский
5,Где находится могила А.С. Пушкина?,В Псковской области,В Калужской области,В Нижегородской области,В Санкт-Петербурге
6,Какая минеральная кислота является самой сильной?,HClO4,HNO3,H2SO4,HCl
7,"Согласно Амброзу Гвиннету Бирсу, голосование — осуществление права свободного гражданина именно на это:",Валять дурака и губить свою родину,"Управлять разумно, ибо представляет собой мощь, превосходящую грубую силу","Напоминать себе о том, что дела в этой жизни управляются не нами",Распоряжаться чужой судьбой
8,Чем награждаются победители эйстетвода — валлийского музыкально-литературного фестиваля с элементами соревнования?,Стулом,Пером,Арфой,Лирой
9,Информацию о каком судебном процессе содержит Туринский юридический папирус?,Дело об убийстве фараона Рамсеса III,Дело о разграблении пирамиды Хефрена,Дело о нанесении свиньёй травмы мальчику,Дело об уничтожении саранчой посевов пшеницы
