,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как заканчивается вопрос лирического героя стихотворения: «Что ты ржешь…»?,Мой конь ретивый,Мой пес служебный,Моя белочка,Мой кот ученый
1,Как зовут главу семьи Симпсонов из одноимённого сериала?,Гомер,Софокл,Эсхил,Вергилий
2,На какой реке стоит Тверь?,Волга,Тверь,Урал,Днепр
3,Какое кушанье в США называют «поросёнок в одеяле»?,сосиску в тесте,гамбургер,пиццу,сало в шоколаде
4,Какой швейцарский город расположен у границы трех стран?,Базель,Женева,Лугано,Санкт-Галлен
5,"Каково современное название самого большого пресного водоёма Израиля, связанного с рассказами о земной жизни Иисуса Христа?",Озеро Кинерет,Галилейское море,Тивериадское озеро,Генисаретское озеро
6,Какой мыслитель употребил эпитет «псы-рыцари» в отношении рыцарей Тевтонского ордена?,Карл Маркс,Иммануил Кант,Фридрих Ницше,Георг Гегель
7,"Кем был Глеб Котельников, создавший ранцевый парашют?",Актером,Врачом,Учителем,Портным
8,"Кто озвучивал роль Андрея Пчёлки, сыгранную Владимиром Высоцким в фильме ""Стряпуха""?",Эдмонд Кеосаян,Георгий Юматов,Павел Шпрингфельд,Валерий Носик
9,Какой знаменитый мореплаватель основал город Петропавловск-Камчатский?,Беринг,Беллинсгаузен,Крузенштерн,Баренц
