,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Где военные носят эполеты?,На плечах,На фуражке,На голове,На рукаве
1,Что искали герои фильма «Джентльмены удачи»?,шлем Александра,латы Ильи,щит Давида,меч Юлия
2,"Сколько листочков у листа клевера, который, по поверью, приносит счастье?",4,2,5,3
3,"Какой из этих видов одежды получил своё название по имени человека, придумавшего этот фасон?",Галифе,Бриджи,Пуловер,Джинсы
4,Какую ноту дает камертон для настройки?,Ля,До,Ми,Соль
5,Какова настоящая фамилия советского кинорежиссёра Михаила Калатозова?,Калатозишвили,Калатозян,Калатозия,Калатоз-оглы
6,"Какая группа веществ, содержащих углерод, тем не менее, не относится к органическим (исключение)?",Все перечисленное,Цианиды,Карбонаты,Карбиды
7,"Вальс из какой картины Эльдара Рязанова прозвучал в его фильме ""Дорогая Елена Сергеевна""?","""О бедном гусаре замолвите слово""","""Жестокий романс""","""Берегись автомобиля""","""Забытая мелодия для флейты"""
8,Какой португальский футбольный тренер в 2018 году принял участие в ралли «Дакар» в зачете внедорожников?,Андре Виллаш-Боаш,Жозе Моуринью,Карлуш Кейрош,Фернанду Сантуш
9,Какие объекты используются при проведении психологического теста Люшера?,Разноцветные карточки,"Чернильные кляксы, симметричные относительно вертикальной оси",Карточки с изображениями кистей рук,Картинки с различной едой
