,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как называются брусья, которые используются в спортивной гимнастике?",параллельные,перпендикулярные,бесконечные,брусья Мёбиуса
1,"Главный герой в романе Ф. И. Достоевского ""Преступление и наказание"":",Раскольников,Тумбочкин,Чикатило,Расторгуев
2,В каком году был принят канадский флаг?,1965,1763,1890,1625
3,Какая страна до 1999 г. владела Макао?,Португалия,Голландия,Франция,Испания
4,Как назывался первый советский широкофюзеляжный пассажирский самолет?,ИЛ - 86,ИЛ - 62,ИЛ - 96,ИЛ - 76
5,"Доля погибших во второй мировой войне немцев, по отношению к населению страны - 10,23%, советских граждан - 4,73%, румын - 2,76%, японцев - 2,72%. А каков процент погибших граждан США?","0,31","7,19","2,15","13,41"
6,Какой стихотворный размер используется в песенке «Жил-был у бабушки серенький козлик»? ,Дактиль,Ямб,Анапест,Хорей
7,Какой из видов чувств эволюционно возник первым?,Обоняние,Вкус,Зрение,Слух
8,Какая звезда обладает наибольшей светимостью среди всех звёзд в радиусе 700 световых лет от Солнца?,Канопус,Альдебаран,Сириус,Регул
9,Производные какого химического соединения были использованы при штурме Театрального центра на Дубровке в 2002 году?,Фентанил,Дименоксадол,Мескалин,Метадол
