,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что открывает команда, желая пустить корабль на дно?",кингстоны,макароны,бутоны,пистоны
1,Чем оборудованы болиды «Формулы-1»?,антикрылом,антирадаром,антивирусом,антистатиком
2,Какую пьесу написал Уильям Шекспир?,«Буря»,«Ураган»,«Гроза»,«Метель»
3,Название шахматного термина «гамбит» произошло от итальянского словосочетания. Что оно означает?,поставить подножку,погладить по голове,щёлкнуть по носу,поцеловать ручку
4,"Флаг какого государства НЕ изобразить на белом листе, если у вас в наличии лишь красная краска?",Вьетнам,Япония,Дания,Швейцария
5,Как в 1987 году назывался город Набережные Челны?,Брежнев,Суслов,Андропов,Подгорный
6,Сколько куполов в комплексе храма Василия Блаженного?,11,7,9,13
7,Какая из этих топ-моделей родилась в Канаде?,Джессика Стэм,Кейт Мосс,Миранда Керр,Кейт Аптон
8,По какому маршруту следует фирменный поезд «Лев Толстой»?,Москва-Хельсинки,Москва-София,Самара-Москва,Псков-Москва
9,Сын какого российского императора был убит в Московском Кремле?,Освободителя,Миротворца,Незабвенного,Благословенного
