,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как иначе называют инертные газы?,Благородные,Благоверные,Благодарные,Благодатные
1,Какое животное является символом республиканской партии США?,Слон,Осел,Орел,Лев
2,Чему равна сумма квадратов синуса и косинуса прямого угла?,1,Бесконечности,0,-1
3,Какое из этих названий не является синонимом трех остальных?,Ягуар,Леопард,Пантера,Барс
4,"В каком городе нет памятника знаменитой троице киногероев: Вицин, Моргунов, Никулин?",Сочи,Пермь,Иркутск,Хабаровск
5,В какое время года состоялся поединок между Холмсом и профессором Мориарти возле Рейхенбахского водопада?,Весна,Зима,Лето,Осень
6,Какой из этих знаменитых американских музеев находится в Вашингтоне?,Национальная галерея искусства,Метрополитен-музей,Музей современного искусства,Музей Гуггенхейма
7,Кто был первым лауреатом Нобелевской премии по физике?,Рентген,Беккерель,Лоренц,Рэлей
8,Какая швейцарская достопримечательность внесена в список объектов Всемирного наследия ЮНЕСКО?,Виноградники Лаво,Рейнский водопад,Гора Пилатус,Гора Маттерхорн
9,Какая из этих аминокислот считается незаменимой только для детей?,Аргинин,Лизин,Валин,Метионин
