,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называют автомобиль повышенной проходимости?,внедорожник,подорожник,внепутейник,всеколейник
1,Какой специалист лечит желудок?,Гастроэнтеролог,Невролог,Уролог,Дерматолог
2,Как правильно пишется слово?,Верноподданнический,Верноподаннический,Верноподанический,Верноподданический
3,"Кто автор правила, гласящего, что алгебраическая сумма токов в каждом узле любой цепи равна нулю?",Кирхгоф,Ампер,Ленц,Ом
4,В какой стране федеративное государственное устройство?,Бельгия,Египет,Перу,Иордания
5,"Почему река Оранжевая, протекающая в Африке, так называется?",От династии Оранских,Из-за цвета воды,От прибрежных скал,"Из-за цвета трав, растущих по берегам"
6,У каких древних организмов в процессе эволюции впервые возник кислородный фотосинтез?,Цианобактерии,Пурпурные бактерии,Прохлорофиты,Архебактерии
7,"Начало правления какого царя описывается в опере Мусоргского ""Хованщина""?",Пётр I,Иван Грозный,Борис Годунов,Николай II
8,Какая из этих китайских династий правила раньше?,Чжоу,Мин,Хань,Цин
9,"Какой президент подписал закон о создании Национального культурного центра в Вашингтоне, получившего впоследствии имя Джона Кеннеди?",Дуайт Эйзенхауэр,Джон Кеннеди,Линдон Джонсон,Ричард Никсон
