,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Представители какой профессии начинают трудовую деятельность с принесения «Клятвы Гиппократа»?,Врачи,Политики,Юристы,Педагоги
1,Как называется лекарственное растение из семейства крестоцветных?,Пастушья сумка,Министерский портфель,Школьный ранец,Ядерный чемоданчик
2,Что традиционно кричат на судне в случае опасности?,Полундра!,Вира!,Трави помалу!,Отдать концы!
3,Что в 2006 году помешало М. Шумахеру взойти на пьедестал на Гран-при Бразилии?,Прокол колеса,Дождь,Ветер,Плохой бензин
4,Поискам какого материка была посвящена вторая экспедиция Джеймса Кука?,Антарктида,Америка,Австралия,Арктика
5,Какую карточную игру называли сибирским вистом?,Винт,Шуруп,Болт,Гвоздь
6,"Без чего, согласно индийской поговорке, нет лотоса?",Без стебля,Без любви,Без солнца,Без воды
7,У солдат какой страны юбка является частью парадной формы одежды?,Греция,Италия,Турция,Египет
8,"У какой бабочки, кроме красноватой окантовки, полностью прозрачные крылья?",Бабочка Грета Ото,Мадагаскарская комета,Бабочка Урания,Бабочка Агриппина
9,В честь героев какого советского мультфильма на Островах Кука была создана монета номиналом 2 доллара?,«Приключения кота Леопольда»,«Возвращение блудного попугая»,«Винни-Пух»,«Крокодил Гена»
