,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,На каком автомобиле ездили «большие шишки» и молодые в ЗАГС в эпоху застоя?,На «Чайке»,На «Ролс-Ройсе»,На «Волге»,На «Мерседесе»
1,Что из этого не является геометрическим объектом?,Запятая,Хорда,Прямая,Точка
2,В каком заповеднике в 1991 году произошло тайное подписание акта о расформировании СССР?,Беловежская пуща,Тебердинский,Брянский лес,Шульган-Таш
3,Владением какого государства был Гонконг до 1997 года?,Великобритания,Япония,Китай,США
4,Где умер Александр Македонский?,В Вавилоне,В Индии,В Персеполе,В Фивах
5,"Как звали дочь короля Лира, легендарную королеву Бриттов?",Корделия,Мал-Кочеглу,Гвендолина,Юдона
6,Какая из этих рыб относится к семейству сельдевых?,Салака,Сайра,Сайда,Сайка
7,Какой архитектор был автором проекта Храма Христа Спасителя?,К. А. Тон,М. Ф. Казаков,К. И. Росси,В. И. Баженов
8,"Где проходила конференция, на которой К. Цеткин предложила праздновать Международный женский день?",Копенгаген,Лейпциг,Берлин,Берн
9,Что из перечисленного является географической областью Шотландии?,Южное нагорье,Мидлендс,Озерный край,Пеннины
