,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой ответ на карельскую загадку: «Кверху дном — полная, книзу дном — пустая»?",Шапка,Домовина,Лейка,Крышка кастрюли
1,Что изображено на флаге Швейцарии?,Крест,Звезда,Корона,Часы
2,Какой год был високосным?,2012,2011,2010,2013
3,"Как заканчивается высказывание Джона Леннона: «Нельзя пробиться к красивой жизни, не будучи...»?",Подонком,Атеистом,Талантом,Счастливчиком
4,"Как назывался сценарий художественного фильма, написанного Остапом Бендером в романе Ильфа и Петрова «Золотой теленок»?",«Шея»,«Голова»,«Нога»,«Рука»
5,Территория какой из этих стран - наибольшая?,Япония,Германия,Италия,Финляндия
6,"Кто на вопрос «Господин дипломат балуется живописью?» ответил: «О, это живописец развлекается дипломатией»?",Рубенс,Вермеер,Тициан,Ван Дейк
7,Для какого певческого голоса написана партия Отелло в одноимённой опере Дж. Верди?,Тенор,Контральто,Бас,Баритон
8,Что Сальвадор Дали называл «главным инструментом наших философских познаний»?,Челюсти,Усы,Уши,Кулаки
9,Какой город является административным центром штата Мичиган?,Лансинг,Бей-Сити,Детройт,Мидленд
