,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кем оказался ""настоящий полковник"" в песне Аллы Пугачёвой?",Уголовником,Капитаном,Лейтенантом,Подполковником
1,"Что в к/ф ""Гараж"" продал герой Георгия Буркова, чтобы приобрести автомобиль?",Дом в деревне,Квартиру,Чучела животных,Драгоценности жены
2,Какой из этих элементов относится к группе галогенов?,Бром,Кислород,Натрий,Радон
3,Руководитель первой русской кругосветной экспедиции в 1803-1806 годах.,И. Ф. Крузенштерн,В. Беринг,Г. Я. Седов,Ф. Ф. Беллинсгаузен
4,На территории какого современного государства находилась империя Ацтеков?,Мексика,Перу,Куба,Венесуэла
5,Бумага какого цвета используется для печати английской газеты «Файнэншл таймс»?,лососёвого,фисташкового,аквамаринового,горчичного
6,Какой из этих диснеевских мультфильмов был создан раньше остальных?,"""Белоснежка и семь гномов""","""Бемби""","""Золушка""","""Пиноккио"""
7,На каком языке с 1362 года стали вести судопроизводство в Англии?,Английский,Французский,Испанский,Латинский
8,Какая планета Солнечной системы имеет практически нулевой наклон оси вращения?,Меркурий,Венера,Уран,Сатурн
9,"У какой птицы, по мнению древних египтян, нет мужского пола, а самки способны зачать от ветра?",Коршун,Голубь,Чайка,Орел
