,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое число является конечной целью при игре в блэкджек?,21,19,22,20
1,Как Этель Лилиан Войнич озаглавила свой самый известный роман?,"""Овод""","""Комар""","""Муxа-Цокотуxа""","""Тараканище"""
2,"Какой российской рок-певице ""приснилось небо Лондона""?",Земфире,Диане Арбениной,Ольге Кормухиной,Насте Полевой
3,Какой из этих рангов биологической систематики относится к отряду?,Хищные,Млекопитающие,Кошачьи,Кошки
4,"Как называлась серия из семи советских орбитальных станций, побывавших на орбите?",«Салют»,«Восход»,«Мир»,«Восток»
5,Какое озеро Северной Америки является наибольшим по площади?,Верхнее,Онтарио,Мичиган,Гурон
6,"Кто из бардов-романтиков спел: «А я еду, а я еду за мечтами, за мечтами и за запахом тайги»?",Юрий Кукин,Новелла Матвеева,Ада Якушева,Юрий Визбор
7,Какой из перечисленных отечественных фильмов не был удостоен Гран-при Каннского кинофестиваля?,"""Ностальгия"" Андрея Тарковского",«Сибириада» Андрея Кончаловского,«Покаяние» Тенгиза Абуладзе,«Утомлённые солнцем» Никиты Михалкова
8,Первый президент какого из перечисленных государств родился на территории современной Белоруссии?,Израиль,Литва,Польша,Финляндия
9,"Какой из этих романов написан ни одной из сестер Бронте (Шарлоттой, Эмили или Анной)?","""Аргонавты""","""Шерли""","""Грозовой перевал""","""Агнес Грей"""
