,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Куда, согласно русской поговорке, попадает внезапно разбогатевший человек?",из грязи в князи,из-за острова на стрежень,с корабля на бал,из огня да в полымя
1,Кто из этих представителей фауны не живёт в воде?,белянка,белуга,белуха,белорыбица
2,В какое море впадает Дон?,Азовское,Каспийское,Чёрное,Аральское
3,Какая участница группы «Спайс Гёрлз» стала женой футболиста Дэвида Бэкхема?,Виктория Адамс,Мелани Браун,Мелани Чизхолм,Эмма Бантон
4,Как назывался военный переворот в Португалии 1974 года свергнувший режим Марселу Каэтану?,Революция гвоздик,Революция роз,Революция кактусов,Революция кедров
5,Крест какого святого символизирует Ирландию на флаге Великобритании?,Патрика,Николая,Андрея,Георгия
6,Кто является автором слов и музыки гимна Индии?,Рабиндранат Тагор,Махатма Ганди,Редьярд Киплинг,Это народное произведение
7,Какой из этих мостов соединяет Швецию и Данию?,Эресуннский,Старый Свинесундский,Эландский,Эльвсборгский 
8,"В какой столице стоит башня, состоящая из 672-х труб из стекловолокна, окрашенных в 19 цветов?",Париж,Осло,Лондон,Рим
9,На какой геологический эон истории Земли приходится формирование Луны?,Катархей,Протерозой,Фанерозой,Архей
