,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звали героиню кинофильма ""Приходите завтра""?",Фрося,Нюся,Маруся,Ася
1,Какая планета названа не в честь божества?,Земля,Сатурн,Юпитер,Венера
2,Какому виду искусства посвящён московский музей имени Бахрушина?,театр,музыка,графика,кино
3,Международные нормы для какого транспорта устанавливает организация ICAO?,Воздушного,Автомобильного,Железнодорожного,Морского
4,Какой из этих народов не относится к финно-угорской группе?,Молдаване,Карелы,Венгры,Мордва
5,Какой московский театр стал первым местом работы Владимира Высоцкого?,Драматический театр им. А.С. Пушкина,Театр миниатюр,Театр драмы и комедии на Таганке,"Театр ""Современник"""
6,Какой музыкант сыграл отца капитана Джека Воробья в нескольких фильмах из серии «Пираты Карибского моря»?,Кит Ричардс,Стив Харрис,Рон Вуд,Пол Стэнли
7,Что из этого не является растением?,Мозговик,Льярета,Армиллярия,Ризокарпон
8,"Какова особенность строящейся атомной электростанции ""Академик Ломоносов""?",Плавучая,Подземная,Только один реактор,Не требует перезагрузки реакторов
9,На каком международном соревновании по спортивной гимнастике Лариса Латынина завоевала золотые медали во всех дисциплинах?,Чемпионат Европы 1957 года в Бухаресте,Чемпионат мира 1958 года в Москве,Чемпионат Европы 1961 года в Лейпциге,Чемпионат мира 1962 года в Праге
