,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что хотела сделать с берёзкой героиня песни «Во поле берёзка стояла»?,заломать,закопать,запилить,закидать
1,Под каким названием любителям приключенческой литературы известен флаг пиратов Карибского моря?,"""Веселый Роджер""","""Чёрная Салли""","""Благородный Генри""","""Кровавая Мэри"""
2,Какой из этих городов в 16 в. был столицей Польши?,Краков,Люблин,Львов,Познань
3,Из какого материала сделан кубок Дэвиса?,Серебро,Хрусталь,Платина,Золото
4,Чему установлен памятник в Калининграде?,сапогу барона Мюнхгаузена,туфельке Золушки,тапочке Ходжи Насреддина,валенку Деда Мороза
5,Какой из этих духовых музыкальных инструментов - деревянный?,Гобой,Корнет-а-пистон,Окарина,Валторна
6,На каких Олимпийских играх современности была впервые проведена эстафета олимпийского огня? ,"Берлин, 1936 г.","Хельсинки, 1952 г.","Амстердам, 1928 г.","Лондон, 1948 г."
7,Недостаточность какого органа отмечается при бронзовой болезни?,Надпочечники,Поджелудочная железа,Тимус,Эпифиз
8,Какие два шахматиста провели между собой наибольшее число матчей за звание чемпиона мира?,Анатолий Карпов — Гарри Каспаров,Михаил Ботвинник — Василий Смыслов,Вишванатан Ананд — Магнус Карлсен,Вильгельм Стейниц — Эмануэль Ласкер
9,"Представителей какой страны не было в числе призёров первой гонки молекулярных машин, прошедшей в апреле 2017 года?",Япония,Австрия,США,Швейцария
