,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как можно поставить мат в шахматах?,В два хода,В один шаг,В три прыжка,На четыре стороны
1,Какой из тигров обитает севернее других?,амурский,бенгальский,малайский,суматранский
2,Кто помогал Крошечке-хаврошечке?,Корова,Волк,Лиса,Курица
3,В каком виде спорта сборной России не удалось завоевать ни одной золотой медали на Олимпиаде-2000?,Плавание,Легкая атлетика,Спортивная гимнастика,Бокс
4,"Какой была мифическая Медуза, в отличие от своих сестёр горгон?",Смертной,Бессмертной,Бескрылой,Крылатой
5,"Как называется кислота, химическая формула которой: HNO2?",Азотистая,Азотная,Сернистая,Серная
6,С футбольными командами какой страны не работал Эленио Эррера?,Аргентина,Франция,Италия,Испания
7,"Какой город получил прозвище ""бацька гарадоў беларускіх"" (""отец белорусских городов"")?",Полоцк,Гродно,Туров,Витебск
8,"Сколько длится песня «You Suffer» группы Napalm Death, занесенная в Книгу рекордов Гиннесса как самая короткая в истории музыки?","1,316 сек.","12,643 сек.","7,415 сек.","0,245 сек."
9,"Какой из этих правильных многоугольников, согласно теореме Гаусса — Ванцеля, можно построить с помощью циркуля и линейки?",257-угольник,157-угольник,57-угольник,Семиугольник
