,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое название персы дали янтарю, обратив внимание на его электростатичность?","""Похититель соломы""","""Оголяющий одуванчики""","""Вор пуха""","""Грабитель волос"""
1,"Как называется приспособление, страхующее циркачей во время исполнения опасных трюков?",Лонжа,Леер,Сутаж,Бандаж
2,Какая страна является родиной Олимпийских игр?,Греция,Италия,Испания,Франция
3,Какая из этих усадеб связана с именем Н. А. Некрасова?,"""Карабиха""","""Шахматово""","""Тарханы""","""Астафьево"""
4,Какая страна не имеет столицы?,Науру,Тувалу,Доминика,Фиджи
5,Столицей какого государства является город Лилонгве?,Малави,Мальдивы,Бутан,Палау
6,Где находится единственный в Сибири каменный кремль?,Тобольск,Сургут,Томск,Тюмень
7,Сколько палуб было у знаменитого лайнера «Титаник»?,8,6,10,4
8,Какой препарат не относится к отхаркивающим средствам?,Агиолакс,Бромгексин,Пертуссин,Мукалтин
9,Какое из перечисленных соединений относится к классу фенолов?,Тимол,Кумол,Анизол,Скатол
