,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,В каком месяце произошло восстание российских дворян 1825 года?,Декабрь,Февраль,Октябрь,Январь
1,"Как называется атмосферное явление, непрозрачный воздух, насыщенный водяными парами?",Туман,Фата-моргана,Обман,Дурман
2,Какое из этих должностных лиц Российской империи не было полицейским?,Бурмистр,Жандарм,Пристав,Городовой
3,Кто из этих президентов США пал от рук убийцы?,А.Линкольн,Т.Рузвельт,Ф.Д.Рузвельт,Дж.Вашингтон
4,Где расположено крупнейшее в России месторождение алмазов?,Якутия,Кавказ,Урал,Камчатка
5,Каким миром завершилась война 1701–1714 гг. за испанское наследство?,Утрехтским,Кампо-Формийским,Ништадтским,Вестфальским
6,Какую по счёту Олимпийскую медаль (за всю его спортивную карьеру) получил на Олимпиаде в Лондоне пловец Майкл Фелпс?,Восемнадцатую,Тринадцатую,Десятую,Девятнадцатую
7,Какой из этих музыкальных альбомов не принадлежит группе «Пикник»?,«Дорога сна»,«Стекло»,«Пить электричество»,«Железные мантры»
8,В каком из государств Юго-Восточной Азии есть памятник М. Ю. Лермонтову?,Малайзия,Вьетнам,Филиппины,Сингапур
9,Какое из этих завоеваний было более длительным?,Польско-литовский гнет Украины,Японское завоевание Китая,Монголо-татарское иго,Колонизация Алжира Францией
