,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Органы какого из этих чувств человека расположены не только в голове?,Осязание,Обоняние,Зрение,Слух
1,Какое из этих государств не является членом БРИКС?,Австралия,Бразилия,ЮАР,Индия
2,Какого цвета диагональный крест на флаге Шотландии?,Белый,Черный,Голубой,Золотой
3,"В каком немецком городе футбольный клуб был основан в 1860 году, что можно прочесть в его названии?",Мюнхен,Кёльн,Дрезден,Бремен
4,Почему П. И. Чичиков был уволен с таможни?,За сговор с контрабандистами,По состоянию здоровья,За воровство,За взятоничество
5,"Какая страна в результате Балканских войн 1912 и 1913 годов была разделена между Сербией, Грецией и Болгарией?",Македония,Фракия,Словения,Хорватия
6,В какой поэме А. С. Пушкин упоминает самую длинную реку Крыма Салгир?,«Бахчисарайский фонтан»,«Цыганы»,«Кавказский пленник»,«Братья-разбойники»
7,"При каком римском императоре был вновь открыт канал между Нилом и Красным морем, прообраз современного Суэцкого канала?",Траян,Нерва,Антонин Пий,Адриан
8,Какого моря нет на поверхности Луны?,Снов,Нектара,Паров,Мечты
9,На территории какого московского парка в 2008 году открылся Современный музей каллиграфии?,"""Сокольники""",Измайловский,"""Коломенское""","""Кусково"""
