,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется роман Фенимора Купера?,"""Пионеры""","""Октябрята""","""Комсомольцы""","""Большевики"""
1,Состязания по какому из этих видов спорта проводятся не на трассе?,Керлинг,Санный спорт,Бобслей,Скелетон
2,Какой тип природной зоны можно наблюдать в североамериканской прерии?,Степь,Лес,Пустыня,Болото
3,Какой грации нет в древнеримской мифологии?,«Достаток»,«Радость»,«Изобилие»,«Красота»
4,Вейник относится к семейству:,злаки,экдейоколеевые,ситниковые,рогозовые
5,"Из какой песни Цоя слова: «Кто-то должен стать дверью, а кто-то замком, а кто-то ключом от замка»?",«Война»,«Апрель»,«Стук»,«Песня без слов»
6,"У какого писателя была книга ""Ни дня без строчки!""?",Юрий Олеша,Михаил Булгаков,Валентин Катаев,Исаак Бабель
7,Какой писатель часто использовал пословицы и поговорки для названия своих произведений?,А. Островский,Г. Державин,Д. Фонвизин,А. Сумароков
8,"Какая из этих работ бельгийского архитектора Виктора Орта, одного из основателей стиля ар-нуво, не входит в число объектов мирового культурного наследия ЮНЕСКО?",Отель-Фризон,Отель-Сольве,Отель-ван-Этвельде,Отель-Тассель
9,"О ком Лев Ошанин написал поэму ""Вода бессмертия""?",Об Александре Македонском,О Христофоре Колумбе,О Василии Чапаеве,Об Юлии Цезаре
