,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какое из этих слов означает то же, что и коврига?",Каравай,Буханка,Горбушка,Батон
1,Какой из этих терминов из области косметологии?,Лифтинг,Франчайзинг,Троллинг,Лизинг
2,Что означает крылатое латинское изречение «Cura te ipsum»?,Исцели себя сам,Через тернии к звездам,О природе вещей,Жестокая необходимость
3,В скольких местах написан серийный номер на всех купюрах российских рублей?,В двух,В четырёх,В одном,В трёх
4,Какой город считается родиной джаза?,Новый Орлеан,Чикаго,Нью-Йорк,Одесса
5,Сколько лучей (концов) у звезды американского шерифа?,6,8,5,7
6,Футбольная сборная какой из этих стран становилась чемпионом Европы чаще?,Испания,Голландия,Италия,Франция
7,"Кто из классиков заметил: ""Нельзя требовать от грязи, чтобы она не была грязью""?",Антон Чехов,Иван Бунин,Михаил Лермонтов,Федор Достоевский
8,"Кто из перечисленных русских генералов имел прозвища ""Кавказский Суворов"" и ""генерал-метеор""?",П. С. Котляревский,А. П. Тормасов,Д. С. Дохтуров,Н. Н. Раевский
9,"О каком французском писателе, авторе романа «Дьявол во плоти», Эрнест Хемингуэй в шутку говорил: «Малыш порочен. Он любит женщин»?",Раймон Радиге,Франсуа Мориак,Жан Кокто,Ромен Гари
