,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что советуют закатать человеку, неоправданно на что-либо претендующему?",губу,одеяло,ковёр,банку с огурцами
1,Зачем ежик носит на спине яблоки?,Для уничтожения паразитов,Для красоты,Делает запасы на зиму,Тренируется
2,"Как геологи называют вулкан, извержение которого может привести к изменению климата на планете?",Супервулкан,Вулканоид,Гипервулкан,Мегавулкан
3,"Какая голова была у индуистского бога мудрости и благополучия, сына Шивы?",Слона,Обезьяны,Буйвола,Человека
4,Какая ягода стала символом пошлости и мещанства в произведении А. П. Чехова?,Крыжовник,Клюква,Клубника,Вишня
5,"Кто был первым награжден медалью Нильса Бора, присуждаемой за значительный вклад в мирное использование ядерной энергии?",Нильс Бор,Никита Хрущев,Андрей Сахаров,Гарри Трумэн
6,"Сколько лет было Исааку Ньютону, когда он открыл Закон всемирного тяготения?",23,70,41,33
7,Сколько анимационных фильмов вошли в Список 100 лучших американских кинофильмов по версии Американского института киноискусства?,2 ,1,4,3
8,Именем какого ученого назван аммиачный способ получения соды из поваренной соли?,Эрнест Гастон Сольве,Сергей Васильевич Лебедев,Александр Уильям Уильямсон,Фриц Габер
9,Какая из этих звезд небосвода ярче?,Капелла,Денеб,Альдебаран,Антарес
