,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой месяц последний летний?,Август,Июнь,Сентябрь,Июль
1,Что в семидесятые годы в СССР называли батником?,приталенную рубашку,шелковый галстук,раздельный купальник,короткую юбку
2,"Кто, согласно законодательству РФ, может выйти на пенсию раньше остальных?",Балерина,Бухгалтер,Редактор,Продавец
3,Как называется узбекский музыкальный инструмент из рода молоточковых цимбал?,Чанг,Рубаб,Гиджак,Дутар
4,Чему равен 1 парсек (в световых годах)?,"3,26","4,42","4,11","3,34"
5,На какой горе живёт индуистское божество Шива?,Кайлас,Тайшань ,Хуашань,Кавагебо
6,Отношениям с каким известным человеком посвящена книга с подзаголовком «Жизнь в тени австрийского дуба»?,Арнольд Шварценеггер,Густав Климт,Зигмунд Фрейд,Франц Шуберт
7,Какой писатель является автором первой русской антиутопии — повести «Кадм и Гармония»?,Михаил Херасков,Пётр Буслаев,Александр Сумароков,Антиох Кантемир
8,"Какой род животных по латыни именуется Procyon, что в переводе означает ""перед собакой""?",Енот,Гиена,Волк,Лисица
9,"Кто из этих выдающихся атлетов является единственным норвежцем, получившим звание спортсмена года, присуждаемое Sports Illustrated?",Юхан-Улаф Косс (конькобежный спорт),Магнус Карлсен (шахматы),Петер Нортуг (лыжи),Уле-Эйнар Бьёрндален (биатлон)
