,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что по традиции подружки невесты стараются сделать на свадьбе?,Поймать букет,Отбить жениха,Примерить кольцо,Надеть туфельку
1,"Какая из этих актрис не участвовала в создании образа Нади из ""Иронии Судьбы""?",Лия Ахеджакова,Валентина Талызина,Алла Пугачёва,Барбара Брыльска
2,На границе Болгарии с какой страной протекает река Дунай?,Румыния,Сербия,Северная Македония,Греция
3,"Какое из этих биологических явлений происходит, как правило, спонтанно?",Мутация,Гемостаз,Кроссинговер,Секреция
4,В чью шахматную школу в 1973 году был принят будущий чемпион мира Гарри Каспаров?,Михаила Ботвинника,Василия Смыслова,Тиграна Петросяна,Михаила Таля
5,Какое из этих мифических чудовищ не относилось к горгонам?,Кето,Эвриала,Медуза,Сфено
6,Что обозначает термин «Цеппелин-дирижабль» по отношению к литовской кухне?,Зраза,Пирожное,Творожник,Котлета
7,У какого из перечисленных животных есть рога?,Вапити,Мусанг,Майконг,Онцилла
8,Какое небесное тело получило своё название на иврите в честь мифологического библейского существа Раава?,Нептун,Уран,Сатурн,Марс
9,"В каком городе установлен памятник Геше, герою фильма «Бриллиантовая рука»?",Новороссийск,Баку,Сочи,Москва
